"obs","time...2","elapsed","date","hhmmss...5","averaging","Leaf_position","Scientist","Site","Species","Tree_Identifier","Leaf_number","Data_point","TIME...14","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","aVc","Edyn","Hr","Hs","dHs.dt","aVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME...64","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","X.U.0394.Pcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","X.U.0394.CO2","CO2_s_d","CO2_r_d","X.U.0394.H2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time...110","hhmmss...111","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","Data_QC","fourlettercode","SciName","k67.id","unique"
803,1660055912,5137.9,"20220809 10:38:31","10:38:31",1,1,"Charlie","walkup_tower","tbd","Tree5",2,"Traditional",1660055904,0.001796055,1.796055,9.611863,786.8953,594.1021,59.14046,78.33224,0.09140108,2.919873,0.08984083,0.05628848,321.5197,32.43196,31.43231,4.623781,59.99464,2.706982,4.512039,1.916799,-79.20603,-67.6475,-5.213767,169.4524,9.472614,1.801558,9.611863,820.5181,808.6951,-0.001022906,65.96753,1.796055,25.09168,27.18805,-2.86e-05,81.1503,0,0,1,0,51893.59,2000.019,1681.217,0.8406001,0.1607583,6,0.5,"0: Broadleaf",2,TRUE,1660055904,786.8953,799.9605,27.19329,25.09069,784.9043,27.17729,500.1162,99.44594,0.1000231,31.00257,31.43231,999.9,0,0,10000.35,0,45.00611,-13.26584,808.6813,820.5487,2.097481,799.9605,25.09069,2.703755,2.495169,22.30795,20.99502,2000.019,0.9799962,0.0200042,0,2.580933,0,24299.55,17412.47,43.125,44.25,43.1684,42.625,43.104,1960.009,40.01,0,1660055911,0,1660055942,"10:39:01",1660055942,1660055933,19,0.185,-0.002,1.991,0.016,800,25,0.36,0.05,4,6,"6-Apr",2.94138,2.80114,0.142,0.1436,0.117309,0.110938,17553.3,18372.1,23799.5,24974.6,33632.5,35461.9,43402.2,46172.2,1.9444,1.8262,0.102151,0,29.7711,999.9,52.7,37.2,"33.7776",63.9558,25.8494,1,0.501047,1.939,20.31,5.21909,11.9078,5.00465,3.2915,"9999","9999","9999","999.9","1.8597",1.85471,1.85789,1.8563,1.85506,1.8547,1.85347,1.85651,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,1.991,0.016,0.1874595,0.003169319,-1.77e-06,4.22e-10,-0.06473056,0.01067276,-0.000345748,2.04e-06,3,2120,2,28,2.3,2.3,1.79565,2.33765,1.4978,2.30103,1.54785,2.39258,40.7837,14.5523,18,499.534,487.023,27.2403,33.3052,29.9996,33.206,33.3089,35.9768,27.5455,0,27.2413,800,25.015,100.356,100.063,"OK","ABMA","Abarema mataybifolia","K67-WT-04","K6704L2"
804,1660056095,5321.4,"20220809 10:41:35","10:41:35",1,1,"Charlie","walkup_tower","tbd","Tree5",2,"Traditional",1660056087,0.001788757,1.788757,10.93185,984.796,760.9339,75.7452,98.02898,0.09060842,2.920268,0.08907508,0.05580753,321.5197,32.4353,31.46081,4.631276,59.9671,2.70599,4.512458,1.925285,-78.8842,-71.88752,-5.54063,165.2074,10.89938,1.789592,10.93185,1025.691,1012.22,0.003600476,65.91731,1.788757,25.09508,27.18278,-1.21e-06,81.22298,0,0,1,0,51904.46,2000.02,1681.217,0.8406001,0.1607583,6,0.5,"0: Broadleaf",2,TRUE,1660056087,984.796,999.9868,27.18429,25.09563,982.53,27.17029,500.1114,99.44244,0.09997831,31.0042,31.46081,999.9,0,0,10002.95,0,41.02645,-15.27566,1012.222,1025.727,2.08371,999.9868,25.09563,2.702781,2.49557,22.30202,20.99764,2000.02,0.9799973,0.0200031,0,2.5478,0,24829.35,17412.46,43.1746,44.2996,43.187,42.625,43.0788,1960.014,40.01,0,1660056094,0,1660056119,"10:41:58",1660056119,1660056114,20,0.071,-0.001,2.266,0.014,1000,25,0.14,0.04,4,6,"6-Apr",2.94147,2.80116,0.164494,0.166139,0.117332,0.110979,17095.8,17890.9,23803.3,24977.9,33637.8,35465.5,43408.8,46178,1.94648,1.8272,0.100836,0,29.842,999.9,52.5,37.3,"33.8356",64.0359,25.7051,1,0.492581,2.17746,20.3071,5.21954,11.9081,5.00495,3.29155,"9999","9999","9999","999.9","1.85959",1.85468,1.85785,1.85629,1.85501,1.85466,1.85345,1.85642,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.266,0.014,0.3723665,0.003169319,-1.77e-06,4.22e-10,-0.06660109,0.01067276,-0.000345748,2.04e-06,3,2120,2,28,2.6,2.7,2.1582,2.33154,1.4978,2.30103,1.54785,2.44873,40.758,14.5173,18,499.759,486.609,27.3405,33.1731,30.001,33.0609,33.165,43.2054,27.3425,0,27.3028,1000,25.126,100.371,100.076,"OK","ABMA","Abarema mataybifolia","K67-WT-04","K6704L2"
805,1660056310,5536.4,"20220809 10:45:10","10:45:10",1,1,"Charlie","walkup_tower","tbd","Tree5",2,"Traditional",1660056302,0.001753477,1.753477,11.99081,1183.095,930.4353,92.61738,117.7676,0.08893594,2.921572,0.08745883,0.05479244,321.5143,32.45331,31.47148,4.634084,60.06763,2.711992,4.514897,1.922093,-77.32833,-72.1076,-5.555662,166.5227,11.99871,1.766208,11.99081,1231.046,1216.311,-0.004376876,65.9199,1.753477,25.18267,27.22914,-1.2e-05,81.2194,0,0,1,0,51939.93,1999.986,1681.189,0.8406002,0.1607583,6,0.5,"0: Broadleaf",2,TRUE,1660056302,1183.095,1199.997,27.2447,25.18348,1180.735,27.2277,500.1171,99.44214,0.09985079,31.01367,31.47148,999.9,0,0,10010.44,0,44.96761,-16.84468,1216.277,1230.998,2.051655,1199.997,25.18348,2.70832,2.504299,22.3357,21.05447,1999.986,0.9799965,0.0200039,0,2.675767,0,25227.4,17412.17,43.125,44.3162,43.187,42.625,43.0872,1959.976,40.01,0,1660056309,0,1660056331,"10:45:31",1660056330,1660056331,21,-0.069,0.003,2.36,0.017,1200,25,0.23,0.05,4,6,"6-Apr",2.94165,2.80103,0.184749,0.186389,0.1175,0.111271,16682,17457.6,23804.7,24980.1,33634,35458.1,43411,46182.5,1.94743,1.82773,0.0971705,0,29.8911,999.9,52.3,37.4,"33.892",63.6559,25.9936,1,0.486753,2.0223,20.3089,5.21879,11.908,5.005,3.29125,"9999","9999","9999","999.9","1.85962",1.8547,1.85782,1.85628,1.85502,1.8547,1.85347,1.85644,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.36,0.017,0.4436805,0.003169319,-1.77e-06,4.22e-10,-0.06800429,0.01067276,-0.000345748,2.04e-06,3,2120,2,28,3.2,3.3,2.50732,2.33154,1.4978,2.2998,1.54785,2.35352,40.8093,14.4735,18,499.715,486.293,27.2373,33.1097,30.0001,32.9741,33.0765,50.2102,27.3185,0,27.2224,1200,25.1335,100.377,100.086,"OK","ABMA","Abarema mataybifolia","K67-WT-04","K6704L2"
806,1660056501,5726.9,"20220809 10:48:20","10:48:20",1,1,"Charlie","walkup_tower","tbd","Tree5",2,"Traditional",1660056493,0.001716425,1.716425,13.25175,1481.41,1191.245,118.579,147.4626,0.08693176,2.920387,0.08551935,0.05357458,321.5146,32.46528,31.48586,4.637874,60.10115,2.71378,4.515356,1.924093,-75.69434,-74.06266,-5.709065,166.0486,12.98208,1.715723,13.25175,1538.867,1522.72,-0.03150294,65.95432,1.716425,25.26059,27.26326,6.85e-05,81.17,0,0,1,0,51905.92,1999.988,1681.19,0.8406002,0.1607583,6,0.5,"0: Broadleaf",2,TRUE,1660056493,1481.41,1500.034,27.26265,25.26036,1478.642,27.24765,500.1125,99.44212,0.09996106,31.01546,31.48586,999.9,0,0,10003.67,0,43.19025,-18.83161,1522.709,1538.907,1.997411,1500.034,25.26036,2.710571,2.511943,22.34934,21.10409,1999.988,0.9799952,0.0200052,0,2.742933,0,25675.41,17412.18,43.062,44.2374,43.125,42.562,43.062,1959.977,40.01033,0,1660056499,0,1660056527,"10:48:46",1660056527,1660056526,22,0.194,-0.002,2.768,0.015,1500,25,0.26,0.06,5,6,"6-May",2.9415,2.80119,0.211856,0.213493,0.117602,0.111521,16126,16875.1,23804.4,24980.5,33630.9,35449,43410.6,46182.2,1.94805,1.82785,0.0952035,0,29.9337,999.9,52.1,37.5,"33.9418",63.616,25.7452,1,0.487378,2.05787,20.3088,5.21939,11.9081,5.0049,3.29147,"9999","9999","9999","999.9","1.85965",1.85471,1.85787,1.85632,1.85504,1.85469,1.85347,1.85648,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.768,0.015,0.3741019,0.003169319,-1.77e-06,4.22e-10,-0.0652413,0.01067276,-0.000345748,2.04e-06,3,2120,2,28,2.9,2.8,3.01147,2.31567,1.4978,2.2998,1.54785,2.41699,40.758,14.4472,18,499.955,486.214,27.1894,33.1097,30.0001,32.9548,33.055,60.2869,26.842,0,27.1773,1500,25.2232,100.376,100.086,"OK","ABMA","Abarema mataybifolia","K67-WT-04","K6704L2"
807,1660056655,5881.4,"20220809 10:50:55","10:50:55",1,1,"Charlie","walkup_tower","tbd","Tree5",2,"Traditional",1660056647,0.00171628,1.71628,13.39903,1779.989,1477.645,147.0878,177.1837,0.08691399,2.918597,0.08550129,0.05356332,321.5157,32.44852,31.45688,4.630243,59.9836,2.705749,4.510815,1.924494,-75.68795,-72.234,-5.570238,168.0235,13.61659,1.726872,13.39903,1846.51,1830.057,-0.007155505,65.43283,1.71628,25.16977,27.17287,3.42e-06,81.72696,0,0,1,0,51858.07,1999.994,1681.196,0.8406002,0.1607583,6,0.5,"0: Broadleaf",2,TRUE,1660056647,1779.989,1800.013,27.18198,25.16651,1777.415,27.16398,500.112,99.44199,0.1000537,30.99781,31.45688,999.9,0,0,9993.461,0,32.91119,-19.61186,1830.13,1846.482,2.006307,1800.013,25.16651,2.702119,2.502608,22.29801,21.04346,1999.994,0.9799939,0.0200065,0,2.866067,0,25794.73,17412.24,42.9706,44.12913,43.02067,42.5,42.937,1959.983,40.011,0,1660056654,0,1660056696,"10:51:35",1660056696,1660056678,23,-0.433,0.003,2.574,0.018,1800,25,0.37,0.05,3,6,"6-Mar",2.94168,2.80128,0.235966,0.237516,0.11734,0.111238,15632,16359.4,23805.2,24981.9,33642.9,35463.4,43411.8,46184.9,1.94802,1.82895,0.0999197,0,29.8433,999.9,51.8,37.5,"33.7493",64.136,26.1418,1,0.483178,1.93169,20.3101,5.21744,11.908,5.00435,3.29128,"9999","9999","9999","999.9","1.85963",1.8547,1.85786,1.85629,1.85504,1.85467,1.85347,1.85644,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.574,0.018,0.568298,0.003169319,-1.77e-06,4.22e-10,-0.06683107,0.01067276,-0.000345748,2.04e-06,3,2120,2,28,2.1,2.1,3.49121,2.30469,1.4978,2.29858,1.54785,2.45239,40.758,14.421,18,499.732,486.723,27.3518,33.0802,30.0001,32.9257,33.0258,69.8906,27.1137,0,27.2614,1800,25.1872,100.379,100.091,"OK","ABMA","Abarema mataybifolia","K67-WT-04","K6704L2"
808,1660056882,6108.4,"20220809 10:54:42","10:54:42",1,1,"Charlie","walkup_tower","tbd","Tree5",2,"Traditional",1660056874,0.001698354,1.698354,14.16663,1979.116,1654.215,164.6571,196.997,0.08614987,2.919818,0.08476227,0.05309923,321.5171,32.45583,31.47365,4.634657,60.1526,2.713869,4.51164,1.920788,-74.8974,-74.39873,-5.735335,166.4856,13.98984,1.699622,14.16663,2051.72,2034.506,-0.04295932,65.92341,1.698354,25.28231,27.26394,6e-05,81.2126,0,0,1,0,51892.13,2000.004,1681.203,0.8406001,0.1607582,6,0.5,"0: Broadleaf",2,TRUE,1660056874,1979.116,1999.936,27.26468,25.28118,1976.487,27.24868,500.1115,99.4379,0.09999351,31.00102,31.47365,999.9,0,0,10000.84,0,38.95456,-20.69308,2034.708,2051.807,1.978776,1999.936,25.28118,2.710673,2.513906,22.34997,21.11683,2000.004,0.9799946,0.02000572,0,2.8982,0,25844.08,17412.33,42.875,44,42.875,42.37913,42.875,1959.996,40.00867,0,1660056881,0,1660056922,"10:55:21",1660056922,1660056902,24,-0.149,-0.001,2.629,0.016,2000,25,0.2,0.06,4,6,"6-Apr",2.94168,2.80133,0.250605,0.252149,0.117601,0.111588,15331.1,16043.6,23804.4,24980.8,33633,35448.8,43411.2,46183.3,1.94802,1.829,0.0931397,0,29.9674,999.9,51.5,37.6,"33.7397",63.726,26.4383,1,0.485635,2.02342,20.3093,5.21819,11.908,5.00385,3.29133,"9999","9999","9999","999.9","1.85967",1.85471,1.8579,1.85633,1.85507,1.85471,1.85348,1.85648,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.629,0.016,0.1371926,0.003169319,-1.77e-06,4.22e-10,-0.06409876,0.01067276,-0.000345748,2.04e-06,3,2120,2,28,3.1,3.4,3.79883,2.30713,1.4978,2.2998,1.54785,2.41211,40.7067,14.386,18,499.732,486.756,27.1717,33.0949,30.0002,32.9257,33.0258,76.0246,26.3174,0,27.1649,2000,25.2348,100.377,100.088,"OK","ABMA","Abarema mataybifolia","K67-WT-04","K6704L2"
1595,1660060450,9676.5,"20220809 11:54:10","11:54:10",1,3,"Charlie","walkup_tower","tbd","Tree6",1,"Traditional",1660060442,0.00173911,1.73911,0.5292808,99.39214,86.80746,8.639639,9.892147,0.08915238,2.919269,0.08766699,0.05492326,321.5163,32.45836,31.379,4.609789,59.97836,2.707998,4.514959,1.901791,-76.69477,-57.45772,-4.428413,182.9354,0.3379872,1.740413,0.5292808,102.5738,101.9456,-0.004506613,65.50389,1.73911,25.18098,27.21066,2.21e-07,81.58198,0,0,1,0,51874.09,2000.003,1681.202,0.8406,0.160758,6,0.5,"0: Broadleaf",2,TRUE,1660060442,99.39214,100.0052,27.20883,25.17762,98.71114,27.19583,500.1133,99.42653,0.09992784,31.01392,31.379,999.9,0,0,9998.852,0,37.11863,-0.7981508,101.9813,102.5881,2.026155,100.0052,25.17762,2.704777,2.503323,22.31417,21.04813,2000.003,0.9800024,0.01999793,0,2.670613,0,23050.99,17412.35,43.125,44.19513,43.125,42.625,43.0681,1960.007,39.99871,0,1660060449,0,1660060472,"11:54:32",1660060468,1660060472,28,0.183,-0.001,0.681,0.013,100,25,0.29,0.07,5,6,"6-May",2.94139,2.80115,0.0258408,0.026077,0.117399,0.111233,19929.5,20895.2,23799.4,24976.9,33625.2,35447.6,43403.2,46175.6,1.95177,1.82005,0.0817664,0,30.047,999.9,50.6,37.9,"33.6982",63.8092,26.3982,1,0.501982,2.32441,20.3068,5.21879,11.9081,5.00495,3.29135,"9999","9999","9999","999.9","1.85969",1.85471,1.85789,1.85635,1.85511,1.85471,1.85349,1.85652,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,0.681,0.013,0.1998088,0.003169319,-1.77e-06,4.22e-10,-0.06760928,0.01067276,-0.000345748,2.04e-06,3,2120,2,28,2.5,2.5,0.374756,2.38525,1.4978,2.30103,1.54785,2.35229,40.7067,13.8606,18,503.169,482.032,26.9106,33.2608,30.0001,33.0864,33.1846,7.53909,26.7952,0,26.9006,100,25.142,100.357,100.071,"OK","PRAP","Protium apiculatum","K67-WT-05","K6705L1"
1596,1660060588,9814.5,"20220809 11:56:28","11:56:28",1,3,"Charlie","walkup_tower","tbd","Tree6",1,"Traditional",1660060580,0.002038879,2.038879,-0.3470207,50.39939,54.08967,5.383352,5.016072,0.1060736,2.920079,0.1039786,0.0651714,321.5195,32.34636,31.31595,4.593291,60.21249,2.71335,4.50629,1.879942,-89.91455,-52.85546,-4.070632,174.6789,-0.4378467,2.031325,-0.3470207,51.34032,51.76229,0.000961805,65.96365,2.038879,24.89362,27.27236,0.000101505,81.15895,0,0,1,0,51902.87,2000.025,1681.221,0.8405999,0.1607577,6,0.5,"0: Broadleaf",2,TRUE,1660060580,50.39939,49.99692,27.2626,24.89201,49.80939,27.2486,500.1143,99.42653,0.09991604,30.98021,31.31595,999.9,0,0,10003.48,0,23.54496,0.3489956,51.75656,51.27322,2.363331,49.99692,24.89201,2.709903,2.474925,22.34528,20.86255,2000.025,0.9800044,0.01999596,0,2.424548,0,22789.91,17412.55,43.24187,44.312,43.25,42.687,43.147,1960.035,39.99065,0,1660060587,0,1660060611,"11:56:50",1660060608,1660060611,29,0.054,0,0.59,0.014,50,25,0.6,0.09,5,6,"6-May",2.94118,2.80116,0.0132843,0.0132868,0.117589,0.110276,20187.5,21171,23801.1,24978.9,33619.5,35487.5,43405.9,46178.4,1.9522,1.81933,0.0873469,0,29.8862,999.9,50.6,37.9,"33.6956",63.5993,26.6386,1,0.497576,1.77148,20.3128,5.21894,11.9081,5.0048,3.29125,"9999","9999","9999","999.9","1.85971",1.85471,1.85789,1.85638,1.85515,1.85472,1.85349,1.85654,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,0.59,0.014,0.3830036,0.003169319,-1.77e-06,4.22e-10,-0.06863957,0.01067276,-0.000345748,2.04e-06,3,2120,2,28,2,1.9,0.262451,2.42798,1.4978,2.30347,1.54785,2.27417,40.6554,13.8256,18,503.335,481.46,27.4475,33.24,29.9999,33.0733,33.1716,5.29097,28.3135,0,27.4473,50,24.7599,100.364,100.078,"OK","PRAP","Protium apiculatum","K67-WT-05","K6705L1"
1597,1660060830,10056,"20220809 12:00:29","12:00:29",1,3,"Charlie","walkup_tower","tbd","Tree6",1,"Traditional",1660060822,0.001950244,1.950244,4.916173,392.9501,302.3798,30.09308,39.10671,0.1004416,2.919365,0.09856056,0.06176642,321.515,32.41739,31.34356,4.60051,59.83151,2.703529,4.518571,1.896981,-86.00577,-49.67546,-3.828084,182.0057,5.113991,1.962721,4.916173,410.3374,404.1629,0.02427918,65.97683,1.950244,24.87995,27.1564,-3.29e-05,81.14035,0,0,1,0,51874.29,1999.994,1681.195,0.8406,0.160758,6,0.5,"0: Broadleaf",2,TRUE,1660060822,392.9501,400.0109,27.16547,24.87469,391.6851,27.14947,500.1096,99.42081,0.0999905,31.02794,31.34356,999.9,0,0,9999.974,0,39.13755,-6.892842,404.0918,410.2149,2.281953,400.0109,24.87469,2.699935,2.47306,22.28473,20.8503,1999.994,0.9800024,0.01999793,0,2.73729,0,22567.43,17412.28,43.125,44.22155,43.125,42.625,43.125,1959.997,40,0,1660060829,0,1660060855,"12:00:54",1660060848,1660060855,30,-0.182,0.001,1.265,0.016,400,25,0.38,0.07,5,6,"6-May",2.94162,2.80121,0.0863631,0.0875764,0.117254,0.110323,18697.3,19582.1,23805.3,24983.2,33640.8,35495.3,43412.9,46187.1,1.95338,1.82183,0.088498,0,29.8949,999.9,50.8,37.9,"33.832",63.8593,26.3582,1,0.489192,2.25432,20.3074,5.22088,11.9081,5.00505,3.29133,"9999","9999","9999","999.9","1.85959",1.85465,1.8578,1.85626,1.85502,1.85471,1.85345,1.85645,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,1.265,0.016,0.4372031,0.003169319,-1.77e-06,4.22e-10,-0.06855338,0.01067276,-0.000345748,2.04e-06,3,2120,2,28,3.7,3.6,1.02539,2.38281,1.4978,2.30103,1.54785,2.35718,40.6042,13.773,18,503.396,482.455,27.0255,33.1304,30.0001,32.9823,33.0842,20.5401,28.6345,0,26.9963,400,24.8567,100.381,100.096,"OK","PRAP","Protium apiculatum","K67-WT-05","K6705L1"
1598,1660061046,10272.5,"20220809 12:04:06","12:04:06",1,3,"Charlie","walkup_tower","tbd","Tree6",1,"Traditional",1660061038,0.001352694,1.352694,6.945322,590.6736,412.0492,41.00498,58.78075,0.06905396,2.919691,0.06815931,0.04267898,321.5139,32.53394,31.36241,4.605443,59.95201,2.702989,4.508587,1.902454,-59.65379,-58.75351,-4.526704,198.5799,6.973107,1.367682,6.945322,615.7539,607.1908,0.002278052,65.96109,1.352694,25.56904,27.14865,-0.000123373,81.16254,0,0,1,0,51890.06,1999.99,1681.192,0.8405999,0.1607577,6,0.5,"0: Broadleaf",2,TRUE,1660061038,590.6736,600.0088,27.16168,25.56538,589.0746,27.14968,500.1064,99.41487,0.09989593,30.98915,31.36241,999.9,0,0,10002.44,0,39.18347,-9.338786,607.1594,615.7508,1.592939,600.0088,25.56538,2.699941,2.541579,22.28475,21.29525,1999.99,0.9800055,0.0199949,0,2.6214,0,22424.76,17412.26,43.4184,44.437,43.3812,42.8708,43.3267,1960,39.99033,0,1660061045,0,1660061067,"12:04:27",1660061067,1660061065,31,-0.011,-0.002,1.599,0.012,600,26,0.3,0.06,4,6,"6-Apr",2.94138,2.80108,0.11666,0.117971,0.117227,0.112447,18077.8,18930.1,23806,24983.7,33644,35412,43414,46187.7,1.95315,1.82325,0.0908524,0,29.8894,999.9,51,37.9,"33.9688",63.7594,26.5625,1,0.486258,1.98234,20.3107,5.22103,11.908,5.0052,3.29137,"9999","9999","9999","999.9","1.85959",1.85463,1.85779,1.85625,1.85502,1.85469,1.85345,1.85644,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,1.599,0.012,0.2552342,0.003169319,-1.77e-06,4.22e-10,-0.06708773,0.01067276,-0.000345748,2.04e-06,3,2120,2,28,3.3,3.2,1.42334,2.36816,1.4978,2.30225,1.54785,2.30225,40.6042,13.7205,18,503.038,483.154,27.2187,33.1097,30.0001,32.9519,33.052,28.4929,26.657,0,27.2194,600,25.6357,100.383,100.098,"OK","PRAP","Protium apiculatum","K67-WT-05","K6705L1"
1599,1660061356,10582,"20220809 12:09:15","12:09:15",1,3,"Charlie","walkup_tower","tbd","Tree6",1,"Traditional",1660061348,0.000839195,0.8391953,7.65607,790.2288,477.4223,47.5107,78.63966,0.04216888,2.920237,0.04183349,0.02617584,321.5188,32.68317,31.43947,4.625663,59.89479,2.702861,4.512681,1.922803,-37.00851,-68.39116,-5.270676,210.8484,7.468573,0.8439688,7.65607,821.5433,812.0999,0.002179238,65.95264,0.8391953,26.17407,27.15365,-1.68e-05,81.1741,0,0,1,0,51902.86,2000.021,1681.217,0.8405999,0.1607577,6,0.5,"0: Broadleaf",2,TRUE,1660061348,790.2288,799.9892,27.16032,26.17529,788.1538,27.14932,500.1128,99.41522,0.0998388,31.00506,31.43947,999.9,0,0,10005.52,0,29.99648,-9.984359,812.0567,821.4919,0.9806544,799.9892,26.17529,2.699712,2.60222,22.28337,21.68038,2000.021,0.9800044,0.01999598,0,2.577567,0,22335.14,17412.52,43.437,44.5956,43.5,42.92873,43.4246,1960.03,39.99067,0,1660061355,0,1660061382,"12:09:42",1660061382,1660061375,32,0.212,0.001,2.075,0.011,800,26,0.65,0.11,3,6,"6-Mar",2.94175,2.80136,0.142417,0.143632,0.117242,0.11431,17547.3,18376.1,23802.3,24980.2,33639.6,35334.5,43407.8,46182.2,1.95198,1.82383,0.0830516,0,30.0766,999.9,51,38,"34.1547",63.6994,25.8454,1,0.494665,2.37754,20.3059,5.21819,11.908,5.00375,3.29125,"9999","9999","9999","999.9","1.85965",1.85471,1.8579,1.85635,1.85506,1.85471,1.85349,1.85653,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.075,0.011,0.2440923,0.003169319,-1.77e-06,4.22e-10,-0.06911017,0.01067276,-0.000345748,2.04e-06,3,2120,2,28,4.8,4.8,1.79932,2.34253,1.4978,2.2998,1.54785,2.44263,40.6554,13.6417,18,502.595,483.816,26.6939,33.1778,30.0001,32.9898,33.09,36.036,24.6819,0,26.6981,800,26.2116,100.368,100.085,"OK","PRAP","Protium apiculatum","K67-WT-05","K6705L1"
1600,1660061574,10800.5,"20220809 12:12:54","12:12:54",1,3,"Charlie","walkup_tower","tbd","Tree6",1,"Traditional",1660061566,0.000646211,0.6462105,8.014594,989.3583,564.4506,56.17006,98.4538,0.03223799,2.919406,0.03204152,0.0200435,321.5131,32.7356,31.49616,4.640588,59.99633,2.707723,4.513148,1.932865,-28.49789,-77.00888,-5.938217,210.0681,8.21011,0.6603273,8.014594,1027.129,1017.279,-0.005157697,65.93071,0.6462105,26.44254,27.1969,-2.82e-05,81.2058,0,0,1,0,51878.88,1999.985,1681.187,0.8405999,0.1607577,6,0.5,"0: Broadleaf",2,TRUE,1660061566,989.3583,999.9918,27.2098,26.43915,987.3063,27.1958,500.1212,99.41284,0.0999556,31.00688,31.49616,999.9,0,0,10001.01,0,35.12285,-10.41592,1017.247,1027.148,0.7639605,999.9918,26.43915,2.70434,2.628392,22.31151,21.84416,1999.985,0.980005,0.0199954,0,2.806968,0,22146.62,17412.22,43.312,44.377,43.312,42.75,43.25,1959.995,39.99,0,1660061573,0,1660061599,"12:13:18",1660061599,1660061595,33,-0.226,0.004,2.052,0.014,1000,26,0.29,0.12,3,6,"6-Mar",2.94135,2.80115,0.164956,0.166109,0.11734,0.11509,17082.9,17888.6,23799.1,24974.4,33632.5,35296.1,43402.5,46171.3,1.95033,1.82395,0.0794828,0,30.2133,999.9,50.8,38,"34.0183",63.6395,26.3982,1,0.505597,2.55344,20.3034,5.21729,11.9081,5.0045,3.29145,"9999","9999","9999","999.9","1.8596",1.85465,1.85786,1.85627,1.85501,1.85469,1.85347,1.85643,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.052,0.014,0.4563631,0.003169319,-1.77e-06,4.22e-10,-0.06824225,0.01067276,-0.000345748,2.04e-06,3,2120,2,28,3.2,3.3,2.16187,2.35229,1.4978,2.2998,1.54785,2.34009,40.7323,13.5629,18,502.251,484.601,26.5789,33.2806,30.0007,33.0819,33.1843,43.2823,23.1499,0,26.5709,1000,26.39,100.356,100.062,"OK","PRAP","Protium apiculatum","K67-WT-05","K6705L1"
